Ativo_Independente,Ativo_Dependente,ADF-100,ADF-120,ADF-140,ADF-160,ADF-180,ADF-200,ADF-220,ADF-250,Total
ENBR3,PETR4,-4.0574849011162755,-3.081348163494504,-3.3847280574894216,-3.339299799399856,-3.4907850792956996,-3.782517079827668,-4.720322716616466,-3.6179275563872957,8
ENBR3,PRIO3,-3.0697973340719105,0,0,-3.0402725087129,-3.1538745097220318,-3.3307393705289896,-3.374502399963272,0,5
ENBR3,TOTS3,-2.897259402947201,-3.452669912684921,-3.6498624043175725,-3.2729738511433224,0,0,-2.9530663148095577,0,5
ENBR3,UGPA3,0,0,-3.2620507816483473,-3.5692443583212414,-3.258152199792027,-4.146846383604544,-4.317567551915378,-2.997375670877764,6
ENBR3,USIM5,-3.2632961685265602,-3.0316162978532053,0,-2.916575470524369,0,-3.3045239657386505,-3.139193478151926,0,5
ENBR3,VALE3,-4.035868472107165,-3.1756849771397664,-3.4464778233845577,-3.6821923461863073,-3.756579129585293,-3.6478860476270243,-3.502352216970496,0,7
ENEV3,BRDT3,-3.106812928291013,-2.9702936619587055,-3.0096706562601705,-3.3522617274106756,-4.229087649245479,-3.4045358032105204,0,-3.0988842538288632,7
ENEV3,BRML3,0,-2.999018680024239,0,0,-3.4399664447337144,-3.098084546325755,-3.9273991928275165,-4.179241844710664,5
ENEV3,CPFE3,-3.19418103147757,-3.8053188549781027,0,-3.4658007981087064,-3.134187344622856,-3.7499177454791495,-3.0282316215337737,-3.814272264150328,7
ENEV3,CSNA3,-3.0245717138422705,0,-2.964635707806137,-3.1161654391617195,-3.0620744924854963,-3.0629428808005197,0,-3.032814871674906,6
ENEV3,EGIE3,-3.204195560409569,-3.355661562989467,0,-3.240434616789106,-3.842685223341139,-3.40893132555703,-3.9719533383319576,-3.704156323333849,7
ENEV3,ENBR3,0,0,-3.1387000878087696,-3.4936015071385915,-3.763346980384342,-3.9403412479687763,-3.8620686232373713,-3.9191786777809394,6
ENEV3,HAPV3,-3.7401842149827806,-4.1283549202008665,-4.485287592115166,-4.306943884911965,-4.1316130990361115,-4.448025437085538,-5.000952702815229,-4.348415960344784,8
ENEV3,IRBR3,-2.909761143003334,-3.154580435329848,-3.258174367126827,0,-3.18798646432387,-3.2732708682689613,-3.313987720830065,-7.652381607939001,7
ENEV3,JBSS3,0,0,-2.916953585895457,-3.3222158244252364,-3.4272717472820626,-3.2202251301995273,-3.9707226743124875,-3.7581391372445365,6
ENEV3,LREN3,0,0,0,-3.0369854644403347,-4.039920379780122,-3.2083114688697623,-3.326408498765237,-3.0991778692631216,5
ENEV3,MULT3,0,0,0,-3.008293569998242,-3.836840641113449,-3.7028811091097094,-4.178266779368404,-3.6920527435391968,5
ENEV3,SUZB3,-3.4830799091174156,0,-3.4031681587437768,0,0,-2.894320862257606,-3.3325102538511286,-3.4033025501869023,5
ENGI11,BBSE3,0,-3.073375935051681,-2.929708689482744,-3.6200554527710147,-3.4107142167842173,-3.2797283388569594,-4.015540723620883,-4.037201757363931,7
ENGI11,BRDT3,-3.72427567428427,0,0,-2.9593831572241442,-5.04269176689623,-3.4135219986669845,0,-2.9872582769919593,5
ENGI11,BRFS3,0,-2.9059091326565083,-3.236629104437525,-3.55218362019327,-3.8740018718623364,-3.452043271900003,-5.073371142469878,-4.719986752075739,7
ENGI11,BRML3,0,-3.1972799233216262,-3.1003762186032655,-2.92093597555519,-3.275592894785858,-3.4255683763894913,-3.910210082632657,-2.885599356158168,7
ENGI11,CPFE3,-4.997642357161043,-5.222451997562647,-3.786485930939148,0,-3.15221398726094,-3.3837805421630174,-4.144696195755658,-3.163729681712817,7
ENGI11,CRFB3,-4.349202372469426,0,-3.1437184739626547,-3.4351198523175386,-3.3520858854645197,0,-3.1203677872045232,0,5
ENGI11,EGIE3,-4.107826893073171,-3.9139928352578,-4.171802582093722,-4.242242168768486,-4.1729613999149,0,-3.21889819626131,-3.387044207074813,7
ENGI11,EMBR3,0,-3.294124400677195,-3.092175037719823,-3.519920025812479,-3.808488667848234,-4.611642168604416,-3.0087250307131375,0,6
ENGI11,HYPE3,-3.0127026546997153,0,0,-3.696945309898979,-3.943112253215487,-3.4154532348692723,-3.6505628465793345,-4.938389245387875,6
ENGI11,IGTA3,0,0,-2.9389244143404825,-3.2393023759395745,-4.126919915700659,-3.817760408281668,-4.285613124029553,-3.2556661710728245,6
ENGI11,IRBR3,-2.9777177375581396,-3.162958854037645,-3.3540141525058624,0,0,-3.4499439264540124,0,-3.835790683034139,5
ENGI11,ITSA4,0,-3.0378772145731485,0,-3.0955957858284835,0,-2.9177413259757863,-3.115486052279033,-3.4258548059414142,5
ENGI11,LREN3,0,0,0,-2.9358635875426478,-4.017306791010118,-2.8771149269916303,-3.136315457963868,-3.8105833481759976,5
ENGI11,MRVE3,0,-3.20170680004155,-3.3918612931905265,-3.341783553125921,-3.3115469917092626,0,-3.4749141350473924,0,5
ENGI11,MULT3,0,0,-3.007034463410376,-3.217711567676917,-4.036414071574578,-3.860019323249715,-4.455360173126588,-3.9376829191403284,6
ENGI11,YDUQ3,-3.450575539761839,0,0,0,-3.3150115213876457,-3.4779350976678196,-4.25692001393769,-4.842267472823684,5
EQTL3,BRDT3,-3.0126387946774096,0,-3.0384523107156163,-3.3966146417066634,-3.931926648484162,-3.6964407929900207,0,-2.9239174250897872,6
EQTL3,BRML3,0,0,-2.8945298189517015,-3.0013905153576945,-2.889658058673017,-3.0705173103533037,-4.000384792197619,-3.3197410857615375,6
EQTL3,CIEL3,-2.9467819244081044,-2.8947734309060364,-3.147556547290348,-3.0999466360221697,0,0,-3.085880828318005,0,5
EQTL3,FLRY3,-3.3709095934944004,-3.009459822800223,-3.3661892397607835,-3.3334169218124465,-2.9729826446072116,0,0,0,5
EQTL3,HGTX3,-3.214292117437501,-3.4902611297074677,-2.990715495889539,-2.9002428489686514,0,0,0,-3.139483982624476,5
EQTL3,IRBR3,0,-3.1184524641530964,-3.411449005863534,0,0,-3.1415419257942814,-3.0208420292192244,-4.665356764942621,5
EQTL3,LREN3,0,0,0,-3.02003298649504,-3.8463624604476854,-3.098326397153003,-3.470662597188052,-3.763049495688517,5
EQTL3,MULT3,0,0,0,-2.889195338050207,-3.644767025230848,-3.593074670577878,-4.202208821190557,-3.403820613825835,5
EQTL3,RAIL3,-3.6159401434725766,-3.969181066590875,-3.9644948053486666,-3.567184280519038,0,0,-2.976446987378125,0,5
EZTC3,BRML3,-3.2822373174092276,-3.8697265693688823,-3.1426103233592646,-3.2899928913936924,0,-2.9804946854507746,-4.043209620728297,0,6
EZTC3,ELET3,-3.403363324402392,-3.208499109318527,-2.954850468350868,-3.045564925108946,-3.055076382409864,-3.3711161817406774,-3.5321585191336227,0,7
EZTC3,IGTA3,-3.3207476621030283,-3.5582660781931432,-4.150711970162472,-4.177310562597126,-3.638184581851019,-3.8747033430555042,-4.425606913163501,0,7
EZTC3,IRBR3,-2.8920251531529373,-3.1305349144223182,-3.232847086646215,0,0,-3.149975981687317,-2.990856584805768,-3.085894716035368,6
EZTC3,LREN3,0,0,-2.9569967139788353,-3.2384236540609805,-3.7359085564197145,-3.9011136824513777,-4.337862140296011,-3.172349749946581,6
EZTC3,MULT3,-3.8243079045404698,-3.9871693302251185,-4.523528797813465,-4.360353839406667,-3.8056155984011504,-4.114426358813279,-4.806812158172043,0,7
FLRY3,BRML3,0,-2.9939530497683933,-3.2241864653359817,-3.4536004478505347,-3.944056272309075,-3.064033683875702,-3.878023512554211,0,6
FLRY3,HGTX3,-3.472225120733301,-3.7193989363255406,-3.3049426843626897,-3.6891791847884923,-3.901968721166716,-4.331013967496926,-4.222634933871958,-3.0391410193917876,8
FLRY3,IRBR3,-3.9423282910491815,-4.408630036740099,-4.767858785625022,-4.54967326677361,-3.62310366273514,-3.3482220648590184,-3.3457431851096193,-3.7580463659777092,8
FLRY3,LREN3,0,0,0,-2.950251870110374,-3.678351887277941,-3.404516154528153,-3.811826841967479,-3.6916953149893286,5
FLRY3,MULT3,0,0,0,-2.9328869017393,-3.6420335498430982,-3.5900151627907935,-4.071288453274168,-2.946956965851636,5
FLRY3,TOTS3,-3.0280323775110776,-3.274294872778314,-3.798416163291219,-3.4637230828579875,0,-3.2107735110117743,-3.674494446532267,-2.875982694354086,7
GGBR4,BRML3,0,0,0,-2.9536898341320477,-4.018206810954254,-3.2238884616954624,-3.9512473424635055,-3.884821067290982,5
GGBR4,CPLE6,0,-2.9614904683616716,-3.2258850538045283,-3.4667113238735943,-3.3704266387164266,-3.4911647286169996,-3.887063911070898,-3.8480748742677453,7
GGBR4,FLRY3,-3.6361249860382725,0,-2.9852019718431855,-3.31740305558082,-3.9208910890813966,-3.1653549747551195,-3.3418138707404164,-3.7431618149420336,7
GGBR4,GOAU4,-3.207254345110041,-3.436269755801035,0,-4.086754534175878,-4.313787404747757,-3.976275836038567,-4.151366326760402,0,6
GGBR4,HGTX3,-3.969577766059187,-3.615215839202454,0,0,-3.146984590395459,-3.1676147415050133,-3.765030578188333,-3.238473238310415,6
GGBR4,IRBR3,-3.5136394593407094,-3.286376109954016,-3.232237165775978,-2.959325449246899,-3.4032119452139344,-3.3420664998272414,-4.356276631746247,-7.393941193169552,8
GGBR4,LCAM3,0,0,-3.1068021529907566,-3.4356797080015626,-3.6789641075545427,-3.9824283679171577,-4.3319406393445705,-4.562070931112629,6
GGBR4,LREN3,0,0,0,-3.071637757722456,-4.101616554222014,-3.2587658332782627,-3.5276119714447045,-3.063639456623653,5
GGBR4,MGLU3,0,-3.0824358665146714,-3.2175589938114695,-3.4210207310375043,-3.368752190634261,-3.4755453631047946,-3.4694600665422635,0,6
GGBR4,MULT3,0,0,0,-2.9885124530320497,-3.8436536123138505,-3.6477844987960055,-4.162740011221564,-3.5288403056202404,5
GGBR4,QUAL3,0,0,0,-3.3209002513622674,-3.5362556192921373,-3.071924475285363,-3.472378441210313,-2.9907118217276727,5
GGBR4,RADL3,0,0,0,-3.097807683092232,-3.3875910025489797,-3.7322383038959637,-4.065037075756952,-4.61786238981829,5
GGBR4,RENT3,0,0,-3.0239582160895253,-3.3153328147983316,-3.524111858732876,-3.762997054081792,-4.114705135886572,-4.380453070737974,6
GGBR4,TOTS3,-2.912058068187016,-3.452795098920397,-3.823486790308426,-3.4507618422024198,-3.023299220189881,-3.0106183446232997,-3.0953510196021146,-3.4161276725708327,8
GNDI3,BRDT3,-3.8778922648287377,-3.5134669081880276,-3.785377626181408,-3.6267796840949207,-4.520641054640118,-3.6856285274258456,-3.0952505393078193,0,7
GNDI3,BRML3,0,-2.9234794860215447,0,0,-3.36229244055594,-3.090291912581852,-3.922562358181583,-3.8907573418369585,5
GNDI3,CRFB3,-3.170602616346066,-3.373541083519773,-3.274281875951245,-3.3499815395898414,-2.9749997182724197,0,-2.9633298950569515,0,6
GNDI3,EGIE3,0,-3.4939620855818228,-3.0263492463708115,-3.45357881808306,-4.04224092728608,-3.4816676372130635,-4.9076752301705,-3.2956698857500175,7
GNDI3,ENEV3,-2.9219174837494566,0,0,-2.901170734473239,0,-2.9465205148291536,-3.1449840628639247,-3.104244600613118,5
GNDI3,IRBR3,-2.9525417179877502,-3.1653016439506203,-3.2609727284071264,0,-2.891619799131826,-3.219834045840378,-3.182720666683791,-7.4355878240102395,7
GNDI3,JBSS3,0,0,-3.251406965892203,-3.936972515081191,-4.248279454740732,-3.746377619496497,-3.941277396243604,-4.155102136786096,6
GNDI3,MULT3,0,0,0,-2.9679159632960808,-3.868561539541775,-3.621228811588219,-4.023272801377683,-3.5235400930828016,5
GNDI3,PCAR3,-3.097381030486827,0,0,0,-3.024463251823427,-3.0212691031359813,-3.3086209849817525,-3.5903997190825283,5
GNDI3,SUZB3,-4.239544440895903,-3.975129718733664,-3.660926196550237,-2.890435215067049,-3.096247030465579,-3.0737684279659585,-3.4455907286003673,-3.429719216217159,8
GNDI3,VVAR3,-3.9827060653168234,-3.3941525973303075,-3.8351106988628563,-2.924892366958995,-3.3881674524810084,0,0,0,5
GOAU4,BRML3,0,-2.9115769895406665,0,0,-3.916477530536397,-3.187730983018634,-3.939807859626077,-3.826493600264574,5
GOAU4,CPLE6,0,-3.240853337265054,-3.47509029754927,-3.635969222370067,-3.479093020541426,-3.659792068030851,-4.064384339943946,-3.883742551843093,7
GOAU4,ENBR3,-3.0324253483534456,-3.229849070013669,0,-2.9574017346967922,-3.3209128339946177,-3.4609077491728066,-3.7753908728330265,-3.4345019878708807,7
GOAU4,FLRY3,-3.6491336298680332,0,-2.935379402509445,-3.2605004090318195,-3.8554079809732786,-3.1665623886477943,-3.3742084317040586,-3.1657068285405816,7
GOAU4,GGBR4,-3.2705897134555735,-3.5040909899600083,-3.6690088906722282,-4.130256666863195,-4.300313993273191,-3.9708610541681897,-4.173879431116968,0,7
GOAU4,HGTX3,-3.8748230147930323,-3.609089973404389,0,0,-3.1201818518956115,-3.1732414931974398,-3.7514695089685377,-2.9531943486547925,6
GOAU4,IRBR3,-3.5530307893992013,-3.3173208743746834,-3.2219955395855666,-2.936188965663489,-3.365043373161793,-3.3101361010409347,-3.3956875780357882,-6.987388577642443,8
GOAU4,LCAM3,-3.0292421706056634,-2.9273524029897353,-3.1763370761162495,-3.502376556588581,-3.7346619627733797,-3.992316551924269,-4.3252669237428725,-4.622713577936705,8
GOAU4,LREN3,0,0,0,-3.0813267625248013,-4.088570536097678,-3.29059091814692,-3.607982081351381,-3.0075515436174727,5
GOAU4,MGLU3,0,-2.9914628717396705,-3.0488280150917766,-3.2604845434095204,-3.1633992259585186,-3.3008540461647784,-3.226535455167084,0,6
GOAU4,MULT3,0,0,0,-3.008811520737896,-3.833234702916241,-3.673686095133137,-4.224584425571794,-3.4736788623463744,5
GOAU4,QUAL3,0,0,0,-3.3148721168864976,-3.479825251831749,-3.0673249152837117,-3.4685280306450013,-2.947703786013446,5
GOAU4,RADL3,0,0,0,-3.118650048175033,-3.40059785504916,-3.7355366806527286,-4.073487363620754,-4.617906102119859,5
GOAU4,RENT3,0,0,0,-3.439952739447496,-3.044376072839947,-3.8290315318038433,-4.224412345183896,-4.510080657628067,5
GOAU4,TOTS3,-2.909916225896989,-3.4566315873239595,-3.8081267793608786,-3.480847924503851,-3.013213159061885,-3.0454670200680702,-3.188863645682623,-3.5423080798064457,8
GOAU4,USIM5,0,0,0,-2.973049384976033,-3.1233579825740194,-3.199801761608659,-3.0993626998127564,-4.057016554245038,5
GOLL4,BRDT3,0,0,0,-3.188912988083125,-4.051649413565466,-3.414180855295491,-3.5053911835111893,-3.3697668337540794,5
GOLL4,CPLE6,0,-2.90697942410119,-3.427929951065619,-3.193112324198608,-3.3302245188734,-3.629347017191741,-4.279954196337638,-4.366873796912085,7
GOLL4,CRFB3,-3.5894297952284417,-3.5109084352374933,-3.5636390565508376,-3.6406554140691956,0,0,-2.9583554355789334,0,5
GOLL4,CYRE3,-2.917597408466949,-3.2553213282128857,-3.16651978889209,-4.055839373784292,-3.2876661414838537,-3.299381634616907,-3.591777718788519,0,7
GOLL4,EGIE3,0,-3.3470789392768086,0,-3.196153319434508,-3.7445801797450837,-3.7794949432164904,-5.5115146150200465,-3.982272353534856,6
GOLL4,ENBR3,0,-2.914698621988706,-3.3267858819644176,-3.5844655491608637,-3.937903542178747,-4.200590875464978,-4.8544303179266395,-5.159552761527179,7
GOLL4,EZTC3,0,0,-2.951751246899418,-3.125404527735489,-3.9164581673501813,-3.1978055851279907,-3.576658761412707,0,5
GOLL4,IGTA3,0,-3.114549388911487,-2.96631613490642,-3.2119266571493066,-3.800779184552268,-3.8321747018946786,-4.549815411265157,0,6
GOLL4,IRBR3,-3.0491310569105705,-3.194453340684538,-3.2445430888539684,0,0,-3.1607893646690934,-3.057128145129623,0,5
GOLL4,LREN3,0,0,0,-3.055117641475509,-4.005261700484453,-3.6113569215609718,-4.279604217798186,-3.1224292570393146,5
GOLL4,MRVE3,0,-2.966282839940675,-3.177137062821365,-3.0965033146766263,-3.443327585880907,-3.480978339227022,-3.2785758044594053,0,6
GOLL4,MULT3,0,-3.0098806267648066,-3.2029295757216474,-3.4810967106966637,-3.9890974353213844,-4.178463279841815,-4.936061869582075,0,6
HAPV3,ABEV3,-3.290091392991523,-2.9120094515415347,-2.9904757872940886,0,-2.917783743060805,-3.1906362969688047,-3.3351178943066087,-3.8502789943909965,7
HAPV3,BRDT3,-3.707723916854764,-3.1368596947558367,-3.0362571960263818,-3.3590270592716185,-4.235364949131134,-3.4034558607219974,-3.014455255445516,0,7
HAPV3,BRML3,0,-3.0479855566213447,0,0,-3.3407694090746927,-3.0747995127108485,-3.930959604219729,-3.514004670381025,5
HAPV3,CPFE3,-3.2471968069147983,-3.3603280280417844,0,-3.1782220398654584,-2.8940478058944996,-3.874386009086442,-3.4249621825641605,-3.78969787509485,7
HAPV3,CPLE6,0,0,0,-2.8861586370706815,-3.266972777157709,-3.3101750061522037,-3.8430829777430833,-3.8996627405613227,5
HAPV3,CRFB3,-3.612687438972205,-3.6090531093234475,-3.69906840785527,-3.587257120477036,0,0,-2.9717510227852872,0,5
HAPV3,EGIE3,-3.1843346018453618,-3.4427699224352803,-2.8843743941220845,-3.2893185612185207,-3.84492741175362,-3.470936440591356,-5.157548595444017,-3.4977218446643863,8
HAPV3,ENBR3,0,-2.9355516192446895,-3.2354253974936316,-3.820807265457851,-4.476247798576208,-3.980436805154135,-5.571253911378685,-3.865821523726425,7
HAPV3,ENEV3,-3.5025528817753537,-3.7983758450778167,-4.078270591420176,-4.221036736333769,-3.8909695438759733,-4.251039738886198,-4.521107893273511,-4.117661039570396,8
HAPV3,IRBR3,-2.9869909933474204,-3.1730276182789763,-3.2585498250123837,0,-2.97549279093781,-3.239205001050626,-3.214236395797309,-7.634565942006993,7
HAPV3,JBSS3,0,0,0,-3.4687028769241195,-3.754533577840685,-3.3355836521899107,-3.6807638729803935,-3.8833503996750243,5
HAPV3,LREN3,0,0,0,-2.977504394101534,-3.941350853473485,-3.1150721643963317,-3.3347243247454323,-3.045478997666933,5
HAPV3,MULT3,0,0,0,-3.0001157793456126,-3.797961290408858,-3.715639796358891,-4.172139632981194,-3.658422505208938,5
HAPV3,SUZB3,-4.487995583031143,-4.01393434438028,-3.6192538010770026,-3.081579459774134,-3.693507452710354,0,-3.4385232260819363,-3.7298125360481476,7
HAPV3,VALE3,-2.973850634752657,-2.9911101781328906,-3.3082442765899347,-3.479950088895659,-3.5554821409044615,-3.5294697962606842,-3.7715758442294396,-3.699603858224679,8
HGTX3,BRML3,0,-2.951208687033617,-2.9589761161432477,-3.209062812254665,-3.9613905168572043,-3.120769999535788,-3.8239947222131283,0,6
HGTX3,CRFB3,0,-3.426067328286899,0,-2.977348158700349,-3.008361920611304,-2.9728092419550016,-2.9682658370820056,0,5
HGTX3,FLRY3,-3.530577787955167,-3.137548190350237,-3.4676143009247142,-3.902435370093548,-4.335143304237885,-4.340655769797248,-4.053513162030434,-3.366614938883295,8
HGTX3,IRBR3,-3.588533166385478,-3.8371642894225313,-4.25805132067136,-4.320649514044514,-3.7867368672873147,-3.6602871627444564,-3.6841957242054137,0,7
HGTX3,TOTS3,0,-3.36804513347311,-3.775156647406367,0,-3.015416101000125,-3.4492472362426727,-3.533034659404142,0,5
HYPE3,BRDT3,-3.9121036361219077,-3.172305953866574,-3.9984832723725647,-3.602287780797448,-4.90893919609378,-4.811346586520267,-3.876223449866871,-3.8369629440625386,8
HYPE3,BRML3,0,0,-2.9834201106100617,0,-3.1083566316038325,-3.4080081904001966,-4.20891754119442,-3.519041925190633,5
HYPE3,CVCB3,0,0,-3.157040595746065,-3.430461124861589,-4.053586851401804,-4.255961871029959,-4.1973476922806405,-5.130094986846908,6
HYPE3,ECOR3,-2.9549670256632115,0,-2.986474451358096,0,-3.7723145175717194,-3.6036376231299334,-3.1240206863894873,-4.615296303912418,6
HYPE3,ENGI11,0,0,0,-3.242389607578467,-3.468814321542144,-3.5336362537267294,-3.1209991224001064,-4.519511259616689,5
HYPE3,EZTC3,0,0,0,-2.945862678411809,-3.9594885038723535,-3.18186152066696,-3.207829020512919,-4.33987994098614,5
HYPE3,FLRY3,-3.663724485366238,-2.983903315944512,-3.163992556421694,-3.2763105327891955,-3.4634136969454516,0,0,0,5
HYPE3,IRBR3,-3.4187005247451507,-3.649011341319462,-3.880582740608936,-2.9888075021359826,0,0,0,-4.424993089776357,5
HYPE3,JBSS3,-3.670144299572324,-4.190272803230935,-2.9124621604082974,-3.4038907058263974,-3.6779155183561634,-3.228923280747394,-3.5348114671218145,-4.068778133934452,8
HYPE3,LREN3,0,0,0,-3.0055124105453976,-3.989643173206195,-3.2402919816552176,-2.929618564368746,-3.859888073179448,5
HYPE3,MULT3,0,0,0,-2.9113512371752774,-3.7511474112164116,-3.8177663572765206,-4.013519933684594,-3.9079233183623123,5
HYPE3,YDUQ3,0,0,-2.934489356332978,0,-3.2786110575245564,-3.3872887521328425,-4.081962112669474,-4.326186385407175,5
IGTA3,CRFB3,-3.3155968327204834,-3.452685374203071,-2.9898184918118904,-3.1892277073641644,-3.166272910291595,0,-3.0317076381752983,0,6
IGTA3,EZTC3,-3.3175319344915586,-3.616704198522915,-3.9955556516929,-4.215402907284111,-3.8732351941760648,-3.297304033880863,-3.5594835247289627,0,7
IGTA3,LREN3,0,0,-3.5187095731748084,-3.3177508093506947,-3.895971780262482,-3.826848606337051,-3.556847676969044,-2.9826717266519838,6
IGTA3,MULT3,-3.2584193628124263,-3.800944677336319,-4.255262159865325,-3.8728636308151145,-3.9004374499791274,-4.914658870126098,-3.56947155690682,-5.1709775609897255,8
IRBR3,FLRY3,-4.535082351273085,-4.151649486749494,-3.453955570248461,-3.6735622145879097,-4.15723063915305,0,-2.995922173824363,0,6
IRBR3,HGTX3,-4.142009610490102,-4.098512656407073,-3.626386911461488,-4.133454563622536,-4.211904577605643,0,-3.145471565930873,0,6
IRBR3,JHSF3,-3.0493987720309987,-3.5670469784051155,-2.9488869343728155,-2.90506798852311,-3.075666562726714,0,0,0,5
IRBR3,LREN3,0,0,-3.0373149312172103,-3.227683093002075,-4.3169915332089515,-3.2024700935484867,-3.05469323916527,0,5
IRBR3,TOTS3,-3.009764721916625,-3.5840032333502956,-4.179446267081277,-4.77541692898282,-3.811957927362621,0,0,0,5
ITSA4,BBDC3,-3.913910244127429,-3.6962403125356773,0,0,0,-4.139578915189684,-3.4478952225276043,-5.132117974192816,5
ITSA4,BBSE3,-3.0216852192731123,-3.1573229880572344,-3.289711743244104,-3.49990076536033,-4.065017246912818,-4.219443031741968,-4.973443646432766,-5.2110197507471225,8
ITSA4,BRML3,0,-3.215217719093677,-2.887455964913948,0,-2.9078879878919572,-2.989396015234113,-3.9008523890951414,0,5
ITSA4,CPFE3,0,-2.976114531286765,-3.0755693854092696,-3.248562944335033,0,-3.9694696347862632,0,-2.952197182558282,5
ITSA4,CPLE6,-3.536265702232299,-3.439415258779169,-3.1491974691880884,0,-3.185320335574387,-3.2125790876410454,-3.066740502192602,0,6
ITSA4,CRFB3,-4.321647442288438,-4.423511814947463,-3.9308022973687,-3.664677415845316,-3.0107806450739725,0,-2.992735134995233,0,6
ITSA4,CYRE3,-3.0244702937611696,-3.1292425015683785,-3.4727953171870514,-3.681222931486577,-2.93907254859179,-2.8882678702136695,0,0,6
ITSA4,EGIE3,-2.9042558699837255,-3.158768731868221,-3.0115212112713947,-3.570264699229641,-4.121907220576725,-3.6962935895455633,-3.0773515145904793,-3.3942062316801036,8
ITSA4,ENGI11,0,-3.272776552820145,-2.9477254091182545,-3.2565046543921294,-2.9303207031522573,-3.5984941084827335,-3.5473044351223773,-3.7207005732120737,7
ITSA4,IRBR3,-3.1721830309699413,-3.2902769342160725,-3.3940469996301,0,0,-3.155507261136286,-2.948498343319825,-3.2039551998434437,6
ITSA4,JBSS3,0,0,0,-3.061982460986654,-3.5428264079498515,-3.1395659780887817,-4.280781161799893,-3.6545501212029086,5
ITSA4,MRVE3,0,-3.1693511882227994,-3.693919089273664,-3.2842238896848044,-3.6976796928060476,-3.5896959415029754,-3.1770307194084277,0,6
ITSA4,MULT3,0,0,-3.0797783264771623,-3.3024998571092485,-3.949593588249134,-4.094559778671285,-4.537814159285428,0,5
ITUB4,BBSE3,-3.268007044000157,-3.0258134082627155,-3.0093660360180845,-3.4322022053485792,-3.9987168790772647,-3.6576711690757007,-4.370940040960849,-4.509956071134261,8
ITUB4,BRML3,-2.9435034973991323,-3.3157973186739396,0,0,-2.980851685125438,-3.0283922969934025,-3.916719388918097,0,5
ITUB4,CPFE3,0,-2.95061784471521,-2.8975660038472726,0,-3.102069736421052,-3.79418331235221,0,-2.8826214075410164,5
ITUB4,CPLE6,-3.334566006891926,-3.447953917687355,-3.5375111908684342,0,-3.3242570021518736,-3.136290738691859,-2.9496242281326204,0,6
ITUB4,CRFB3,-4.353759043830481,-4.2925522038510575,-4.015370505517058,-3.865882562026929,-3.260296594279053,0,0,0,5
ITUB4,EGIE3,0,-3.0796799482776924,0,-3.30699039234211,-3.888392521532514,-3.2587506494208776,0,-3.270361205119235,5
ITUB4,ENGI11,0,-3.158084549683351,0,-3.019220153195888,-2.990834155525386,-3.5476321391115793,-3.3676295365906417,-3.517997529298484,6
ITUB4,IGTA3,0,0,-2.928762363869825,-3.2355627460062153,-4.0157782784795755,-3.7093494893631607,-4.936987166112023,0,5
ITUB4,IRBR3,-3.142231192607992,-3.2535334729923595,-3.3118934574052767,0,0,-3.160809620078958,-2.9365860244327684,-3.9333011154854214,6
ITUB4,LREN3,0,0,-2.8935899081975673,-3.1682457438098752,-4.233781985842764,-3.3928026974710814,-3.251737905252846,0,5
ITUB4,MRVE3,0,-3.230644162651139,-3.646092313001352,-3.4118487728404485,0,-3.0150536327472364,-3.429493806455054,0,5
ITUB4,MULT3,0,0,-3.131188160252923,-3.3774019364882704,-4.163968075647141,-4.107319022571264,-4.581448814483727,0,5
ITUB4,SULA11,-3.3009635129726727,-3.0221626047917067,-3.818758977017387,0,0,0,-3.1840405314771747,-2.894823480439252,5
JBSS3,BRDT3,-4.01364675249619,-4.259007334258563,-4.070909990418456,-4.122867529123038,-5.833385847839552,-3.1653734597180208,-2.9464233573718914,-3.3058185493101364,8
JBSS3,EGIE3,-3.6666063498402632,-3.7666606056309164,-3.1022941563273996,-3.645258103946135,-5.218457862630569,0,-3.3784899270070134,-3.0960525610429404,7
JBSS3,HYPE3,-3.744487760820737,-3.838984640831578,0,-3.103500974869745,-3.8035265980043826,-2.917586253867501,0,-3.5547745897056826,6
JBSS3,IRBR3,-2.9560313990727702,-3.3043805958517534,-3.2968974081731925,0,0,-3.1357147365803915,-3.048526481971092,-3.397037886098153,6
JBSS3,LREN3,0,0,0,-3.050449084989923,-4.567966881879305,-3.176214213808551,-2.91707365801684,-3.089793112600162,5
JBSS3,MULT3,0,0,-2.8904822164454482,-3.172370379301071,-4.472241525515668,-3.7044556197218346,-3.875439632431887,-2.9299585901069594,6
JHSF3,BRDT3,0,0,0,-2.9429433637374225,-3.7944140980600016,-3.1163953598298955,-3.703830592481815,-3.019912054300155,5
JHSF3,BRML3,-3.0124774581542253,-3.245086061939713,-3.2995986017212777,-3.649749957267132,0,-3.0690468730800644,-4.1009114383493515,-3.8851693664211338,7
JHSF3,CRFB3,0,-3.1668923253063146,0,-3.1811718424899063,-3.4312450153795133,-3.610659484976908,-3.0453274497859426,0,5
JHSF3,FLRY3,-3.4816114207465856,-3.268742324527093,-3.6961509840561395,-3.4174005108243235,0,0,0,-2.9327367845354426,5
JHSF3,IRBR3,0,-3.2138201163997926,-3.6612289580425332,0,0,-3.099660506267199,-3.045472318961472,-7.098486584086937,5
JHSF3,LREN3,0,0,0,-3.051389081020221,-3.8748646210696354,-3.370247559757063,-3.6370884854066006,-3.1489044857495108,5
